min,max,mean,sd,max_median_distance,min_median_distance,proportion_above_mean,proportion_increasing,previous_L,previous_R,label,file_num,index,previous_B
422.1875100006843,1013.455669134898,615.4238078185425,153.77191408498047,438.20019829404816,153.06796084016554,0.26,0.18,0,0,1,445,22,0
516.078332919294,614.6802774656649,558.2152987250913,28.78670084048517,62.85240997907852,35.74953456729236,0.42,0.16,0,0,0,129,32,0
19.85761594187068,526.9745191105428,385.87209109614304,146.61739497411324,75.28360623536207,431.83329693331007,0.76,0.72,0,0,0,399,23,0
477.4381483912094,574.0587952778769,504.4927266759167,20.57398462680964,70.95307352813381,25.66757335853373,0.42,0.52,0,0,3,246,10,1
495.1286133142018,509.7511879510293,503.451093942099,3.9645459602721087,6.693771060979486,7.928803575848008,0.46,0.56,0,0,0,202,0,0
186.97268719347005,574.8439251579724,482.210405733482,119.19982837273888,36.802587357717925,351.06865060678444,0.7,0.64,0,1,2,64,12,0
450.3453064578652,788.8096797961007,553.3891566519095,95.29831270378452,279.2479961671564,59.2163771710791,0.28,0.42,0,0,1,42,14,0
368.20169887819327,494.73320097461,459.9867934507643,26.86490950231311,32.06800132929254,94.46350076712416,0.54,0.7,0,0,0,425,21,0
500.3867190662851,515.170045092589,508.3046398005216,2.9012974507685487,6.920286923122262,7.863039103181677,0.5,0.46,0,0,0,300,1,0
431.92765634138095,790.1129672367608,531.2242865063049,118.4467043268504,318.8898112322113,39.29549966316858,0.34,0.34,1,0,1,281,13,0
501.2970806805548,512.8783825181639,507.5476097228851,2.6409494423606623,5.138028331613157,6.443273505995933,0.54,0.48,0,0,0,230,2,0
444.8851250900454,613.673920845569,478.1337549848363,35.73804942382653,141.5362997386476,27.252496016876023,0.22,0.5,1,0,1,66,21,0
498.8312276741853,511.9167091196674,506.3563682402652,2.804606510440379,5.913987423433525,7.171494022048591,0.48,0.44,0,0,0,332,3,0
497.62807773118914,892.1016675375939,571.2818950582644,107.18639392741169,368.7110795744029,25.762510232001887,0.3,0.44,0,0,0,410,14,0
32.93995547633804,511.28245837868286,453.0267576113993,134.41356544749078,5.524924458201383,472.81757844414346,0.84,0.42,0,0,0,327,9,0
386.02110400296544,954.493065813359,546.4944582540753,183.01614060842525,496.9680658804477,71.50389592994577,0.34,0.4,1,0,1,230,18,0
461.3998716854749,689.5168159144267,505.58860452214014,47.75824885189125,190.1797958051469,37.9371484238049,0.32,0.62,0,0,3,174,8,1
37.82871395964702,633.1938953940951,437.9522383267992,181.73200189663623,127.6628553813298,467.7023260531183,0.68,0.62,0,1,2,283,20,0
513.4488184745908,761.3040311473898,556.9250057907007,44.59771519746423,213.6142587869457,34.24095388585329,0.26,0.56,0,0,0,208,24,0
457.6647888485989,935.2516548070904,602.5354467925849,114.70617065127168,372.0221741714439,105.5646917870476,0.24,0.54,0,0,0,31,14,0
525.3083107218646,871.487757165241,590.5551021706992,90.37317735520142,316.62706563043,29.552380812946357,0.24,0.28,0,0,0,17,22,0
524.1445061611346,588.9614296907218,556.6416696492242,19.49791119500997,30.024560239842916,34.792363289744344,0.52,0.44,0,1,0,255,43,0
416.52801242466336,804.7517558071892,503.459765018293,84.32250976401272,311.60334335904696,76.62040002347885,0.36,0.72,0,0,3,298,12,1
500.014229057838,518.3260582700875,509.5452140011891,4.326186901287263,8.995060061064464,9.316769151185042,0.48,0.52,0,0,0,136,1,0
338.18918315911446,511.3013514614022,494.1112154473831,30.23396223401575,10.440681321052123,162.6714869812356,0.9,0.44,0,0,0,0,25,0
376.6109985232872,841.3536665883838,462.0187066420008,112.907469338098,423.1841863446496,41.55848172044705,0.24,0.42,1,0,0,356,21,0
393.7748226664704,626.7928875367885,443.4556805046684,53.13496496109306,196.93567816107776,36.082386709240325,0.36,0.56,1,0,1,286,45,0
157.92138079914298,567.793468743325,482.4905294050539,115.552206455685,19.725141591040483,390.1469463531415,0.7,0.6,0,1,2,42,34,0
500.2782008101527,802.5015517024055,554.3434985824802,91.7370837118342,292.9068027991991,9.316548093053711,0.22,0.52,0,0,0,46,6,0
180.05534950797485,587.3412933321471,490.0379644888872,125.70127986821558,32.470841872035066,374.8151019521372,0.7,0.58,0,1,2,358,14,0
19.97530859868732,586.8934204791458,367.739975395817,163.07810036153208,151.96301528384907,414.9550965966094,0.72,0.8,0,0,0,288,40,0
504.0607747269408,807.9760234458092,531.5091830884556,67.04248421611017,298.8170484178065,5.098200301061922,0.12,0.6,0,0,0,121,5,0
496.9727893603688,582.8133691285874,553.7367346298192,21.912721978194387,22.766397369605897,63.07418239861272,0.54,0.56,0,1,0,365,40,0
275.6902532829828,580.4784650831332,523.7086575254057,76.95404534204933,28.37315492161917,276.41505687853123,0.74,0.62,0,1,2,89,108,0
39.98314407708999,1013.8846057778306,476.93919486574543,319.44928297582743,609.951693225015,363.9497684757257,0.46,0.56,0,0,3,414,13,1
503.7596478838198,511.2590960153467,507.2195142894637,1.7707602253475605,4.046712556076272,3.452735575450617,0.48,0.4,0,0,0,98,2,0
328.9859032694557,721.0254032686743,529.5107236698747,113.23449878837998,219.63493994596087,172.40456005325763,0.42,0.4,0,0,0,44,8,0
474.4129826603342,525.4715774523519,499.5125650193145,13.515115264469712,27.64422662169773,23.41436817031996,0.46,0.48,0,0,0,51,2,0
65.97164441498239,629.6079396976198,513.311798807315,157.9484293561049,40.577947203254894,523.0583480793825,0.72,0.56,0,1,2,110,21,0
498.6876414822097,918.9304801038008,613.3858862849678,101.13356923942936,337.89585584442204,82.3469827771691,0.22,0.36,0,0,0,371,18,0
378.41274108252753,1013.3997060045028,547.0265324917439,196.0821940926799,576.5209665958033,58.465998326171984,0.34,0.44,1,0,1,438,27,0
329.991083119189,620.6023508225874,562.783250926445,65.4747754230683,32.96779597475802,257.64347172864035,0.78,0.52,0,1,2,392,53,0
418.7688130937475,584.3247628157808,458.9942782246942,37.47897446370383,130.2816578462257,35.27429187580759,0.44,0.48,1,0,0,79,24,0
430.7896723204052,496.58348120090574,469.93202630907103,18.08231139465887,24.763520702766243,41.03028817773429,0.5,0.7,0,0,0,156,24,0
134.3039760282273,516.0084296486538,416.5960420949456,56.033784990070615,94.0241133454668,287.6803402749597,0.54,0.58,0,0,0,264,31,0
501.1489491676522,964.1224150700152,585.5389609323684,151.90842935933685,458.8558272183949,4.117638683968153,0.24,0.52,0,0,0,170,12,0
36.72633586228979,513.2901533709476,458.03780160680384,126.78451596102666,6.58603453309064,469.9777829755672,0.86,0.44,0,0,0,227,6,0
330.168534269299,832.5589215220933,555.9738438281821,77.93995233804706,263.35525706995827,239.03513018283604,0.66,0.6,0,1,0,371,15,0
240.04426730661345,570.477850080621,475.50449665546194,100.02715497069,41.94881117724526,288.4847715967623,0.7,0.5,0,0,2,73,46,0
502.7524420290092,511.7747017191789,506.6312428104655,2.186698963986244,5.135633728610401,3.8866259615592753,0.5,0.54,0,0,0,325,7,0
441.0587959107603,885.3383215590884,564.5196180100517,114.00920985106846,351.2576042037716,93.02192144455648,0.28,0.3,0,0,0,68,24,0
202.9242439912038,579.1223323573209,484.0854899913009,121.98468099987878,17.026249357671873,359.17183900844526,0.68,0.66,0,1,2,204,12,0
500.8831761041043,511.8038201432376,506.9069584327868,2.399692624922548,4.995624390202408,5.925019648930913,0.48,0.52,0,0,0,215,4,0
504.26879295367934,512.233747478745,507.6129977046117,1.7272491553636482,5.024015824135745,2.940938700929962,0.38,0.5,0,0,0,317,5,0
411.47456534406496,1013.5057803699224,562.777179053834,180.75124670914812,507.775454920629,94.25576010522838,0.28,0.3,1,0,1,397,26,0
510.2427420462244,542.0454391717442,522.1019877579477,8.648789869228292,24.460255913686524,7.342441211833261,0.36,0.52,0,0,0,145,27,0
532.3330529092847,636.1403651881319,590.4292965514672,34.13324953303358,37.65234006048104,66.1549722183662,0.56,0.28,0,0,0,288,50,0
548.1236340800878,1012.371113473283,636.5518778893249,126.43271370268567,419.43696247950345,44.8105169136918,0.2,0.42,0,0,0,413,18,0
41.147048224633465,511.26301508687646,429.1842093659959,149.24014604078806,6.069098845281076,464.0468680169619,0.76,0.54,0,0,0,439,7,0
215.08391257067004,517.5966630001817,450.273033228627,98.2749130072209,8.634854845567304,293.87789558394434,0.7,0.56,0,0,0,113,7,0
195.70653352557804,523.3945855453046,440.13218730190135,96.54936977308267,52.06950325937271,275.61854876035386,0.68,0.66,0,0,3,49,19,1
554.465314247873,1012.7949456036944,666.6365434613501,140.2452737410373,400.77932748781086,57.55030386801048,0.24,0.26,0,0,0,264,21,0
501.592598953265,515.4297115850541,507.402760234285,3.11088067669947,8.158391959293908,5.67872067249516,0.5,0.5,0,0,0,63,0,0
502.7311804575822,783.6223234747081,555.8491996105346,91.9909217622701,275.89750732597656,4.993635691149336,0.24,0.42,0,0,0,263,7,0
406.0444672393352,510.9297250878628,501.5883468211204,19.71497636686073,5.284055323145594,99.601202525382,0.88,0.52,0,0,0,361,6,0
381.3849579702882,999.7105062145232,561.1601647808739,192.48711504636972,494.0212801871803,124.30426805705468,0.32,0.3,1,0,1,125,12,0
19.9763015063816,573.8102395734527,349.3462976655607,151.43855006921294,171.85068118465665,381.9832568824144,0.72,0.76,0,0,0,161,34,0
300.58287711852097,980.4006774630268,609.8942774213926,149.74431225466762,389.0526342316473,290.76516611285854,0.3,0.58,0,1,0,355,16,0
501.9898287185282,524.6412895818625,506.251288171785,3.3836740863886408,18.765393273521795,3.886067589812456,0.42,0.42,0,0,0,165,4,0
500.455500107573,958.3300937161129,582.4191814827462,148.72660916458562,450.203089121212,7.671504487327809,0.22,0.5,0,0,0,154,11,0
402.0686934449555,1012.8449431353856,613.4408079165033,174.08182299486415,434.07829702101,176.6979526694201,0.26,0.26,1,0,1,222,22,0
48.14425903658415,513.2231309260818,396.7711899425534,77.66122900456094,106.67477642277925,358.4040954667184,0.6,0.56,0,0,0,240,32,0
497.8125837158639,514.5766631623221,506.3131860259829,3.257064710602884,8.215541032693409,8.548538413764788,0.5,0.52,0,0,0,15,3,0
431.8594677863257,493.662878869225,459.94609018697423,19.35142972260844,36.3765857837206,25.426825299178688,0.48,0.56,1,0,0,263,41,0
429.5562623370636,775.7430115522593,537.6844102736812,109.9571693634702,266.3728778510897,79.81387136410598,0.32,0.36,1,0,1,159,18,0
383.9659008169487,955.711092683174,520.5286291829555,178.70357006850577,532.724667231246,39.02052463497933,0.3,0.36,1,0,1,217,17,0
284.9590119491549,811.4928693876789,544.7369521015077,136.68613767632328,268.06865006680505,258.4652073717189,0.46,0.64,0,1,2,282,19,0
384.44940837199056,806.4416957054547,527.5841988262972,88.01982754789138,301.75619761461803,120.23608971884607,0.16,0.42,0,0,0,157,6,0
498.381429384934,1006.6351805491582,602.4175777583253,162.12175975067126,494.223165040505,14.030586123719218,0.28,0.48,0,0,0,329,11,0
387.1655570511527,627.1409429224726,573.3114331783265,52.18858006092084,42.73421280214063,197.2411730691793,0.62,0.44,0,1,0,346,15,0
182.4473166425836,568.1258054804665,488.364065377852,105.36377106712108,23.94488147040886,361.73360736747406,0.72,0.62,0,1,2,148,28,0
20.08862145220316,628.3806841353462,497.8835166506223,186.65748268906603,36.737948795320335,571.5541138878227,0.72,0.6,0,1,2,206,27,0
499.1451059041192,723.5722747839311,516.4225950328462,39.00455742795435,217.2054324454432,7.221736434368722,0.08,0.52,0,0,0,79,12,0
496.4840663191948,534.2049874296389,510.006656174634,7.011883420506172,25.00504662175973,12.715874488684335,0.46,0.58,0,0,0,27,1,0
416.52801242465904,804.7517558070929,522.104751378608,77.09242903238604,297.2384963555486,90.98524702688523,0.14,0.44,0,0,0,298,5,0
429.1931905802017,915.6587459417012,539.1971646266516,128.89365753659783,411.2210591604276,75.24449620107197,0.26,0.36,1,0,1,136,11,0
538.3670506121421,1012.8499656436254,649.8431510591033,149.123914021556,426.44052762396905,48.0423874075143,0.24,0.24,0,0,0,240,22,0
411.219060486897,992.8103841280924,560.3177632593412,165.38742959684245,483.87848836557,97.71283527562548,0.3,0.36,1,0,1,446,18,0
45.36633344575395,512.5268839481158,458.83158719800326,125.10400949633926,6.378790550720737,460.7817599516411,0.86,0.42,0,0,0,251,5,0
498.0507908294405,513.7239658489046,505.9547591537921,4.034902186601456,8.422561898962954,7.250613120501214,0.46,0.58,0,0,0,353,4,0
525.5977512866399,627.1409429224713,573.0710233501937,33.296847858710194,55.44159872708099,46.101592908750376,0.48,0.26,0,0,0,346,18,0
394.3504381298444,1005.4418388797015,649.9157036570008,153.80479858485694,406.0320261152316,205.0593746346256,0.26,0.56,0,1,0,373,30,0
473.4421133749917,1013.3440212563944,637.3326343474789,142.14084337791925,429.75857028523296,110.14333759616972,0.26,0.48,0,1,0,232,30,0
462.6510177193281,957.2776236119746,615.6905055253625,121.99257466184945,382.9893816379088,111.63722425473776,0.26,0.42,0,0,0,207,18,0
421.9928401915269,491.3992595774662,457.3048774642373,22.092743550023165,39.10650397053678,30.29991541540249,0.46,0.56,1,0,0,128,94,0
458.7128385413912,795.2476385216637,529.089670443706,84.54001030444535,289.345068196582,47.18973178369049,0.24,0.26,1,0,1,219,12,0
74.05345228843173,574.8659084196946,430.5246710297925,142.08274014567476,69.96869781057023,430.84375832069264,0.72,0.56,0,0,0,441,9,0
282.7991701978706,562.5973614005575,515.4293217453343,66.64582939352907,19.803006115663948,259.99518508702295,0.76,0.58,0,1,2,208,22,0
425.35264218672125,805.7017888888693,528.9392341004457,124.30204506046228,350.16430898634763,30.18483771580037,0.34,0.38,1,0,1,138,14,0
508.27784843584266,522.1722053289972,513.2891471033142,3.083972826695133,9.66778811166978,4.22656878148473,0.42,0.46,0,0,0,100,28,0
501.3813144003973,513.1416665974713,507.840518222155,2.856059460292592,5.218603424391347,6.541748772682638,0.5,0.42,0,0,0,278,0,0
60.22034638528922,631.1801653928342,469.0768506492194,191.67083500135905,47.9119485998051,523.0478704077399,0.64,0.56,0,1,2,129,24,0
433.44188726156256,498.4362569577683,459.81946454012206,19.12964925832248,43.27968139187181,21.714688304333947,0.46,0.5,0,0,0,312,31,0
376.6109985232847,997.5428404584984,565.7517713886456,192.8609286792646,489.4698939424409,131.46194799277282,0.32,0.26,1,0,1,356,17,0
450.2308770878861,890.7493681650186,552.9079784112703,127.3235457603582,395.8813393411558,44.63715173597672,0.4,0.3,1,0,1,20,22,0
432.6009764414519,898.3129875734542,508.3575269442544,113.01178931191193,442.49920894964407,23.21280218235819,0.26,0.36,1,0,1,96,115,0
501.9112773884101,510.604191199089,506.8153646704439,2.2568721939093424,3.2776066275598623,5.415307183119012,0.54,0.6,0,0,0,283,2,0
444.6835428371817,909.4565519500036,586.9065762092285,119.0816960118744,349.8030408653201,114.9699682475018,0.26,0.28,0,0,0,115,182,0
503.1230233944873,511.3089084467738,506.9878945489388,2.260137034403155,4.358991870607042,3.826893181679452,0.5,0.5,0,0,0,348,3,0
495.9558680317528,555.8535355731129,510.0495950916247,12.59150397370891,49.29174691119556,10.605920630164576,0.3,0.38,0,0,0,381,3,0
241.955338551064,553.3415972870611,487.74893838071694,88.71691232477984,24.782602185209385,286.6036565507877,0.72,0.54,0,1,2,0,33,0
496.1736208206133,509.1991934026161,503.38027808298176,2.894026794392071,5.531057541143696,7.494515040859142,0.56,0.52,0,0,0,185,1,0
525.534797082553,921.1300529791037,608.3872476123629,102.05281909377098,352.2357828597827,43.359473036767895,0.24,0.3,0,0,0,312,21,0
77.22329630705461,610.6954602997348,441.6491848172879,149.46801185216069,124.66829833195744,408.8038656607228,0.72,0.7,0,1,2,403,11,0
19.97008770711441,509.97293074029005,419.6662177519616,162.42810937912708,6.779617934666419,483.2232250985092,0.78,0.48,0,0,0,109,166,0
435.2320628861698,518.152569007217,462.4318849980593,19.676774472656994,58.75227484159052,24.168231279456734,0.46,0.5,0,0,0,42,22,0
399.8079091741987,675.5572769471754,476.44479751820415,51.02694802446003,191.3847585102313,84.36460926274538,0.56,0.72,0,0,3,121,15,1
53.69731594406432,618.1259310478237,465.0940527675709,176.34165528441645,86.99912514568871,477.4294899580706,0.68,0.62,0,1,2,388,13,0
424.6375561941204,486.13230571491965,458.6865741568416,17.63330240502959,24.852993739391422,36.641755781407824,0.58,0.56,1,0,0,126,38,0
48.6787279722618,613.3246381733967,428.9941721972845,161.24705992810948,107.47932695852398,457.1665832426109,0.68,0.66,0,0,0,325,21,0
512.2011910083711,560.303322295243,530.0624833730976,13.69152197160908,35.22265434328199,12.879476943589909,0.4,0.34,0,0,0,116,48,0
448.6576806314557,516.2952906156656,496.2157955469156,20.13718776968001,9.798853733157614,57.8387562510523,0.66,0.66,0,0,0,274,14,1
438.5770208619457,572.3559815726016,468.5241520655929,29.18702160041464,114.0806063684559,19.698354342200048,0.42,0.5,1,0,1,17,32,0
19.99223690648773,542.3141048229037,366.424766486999,148.64634635334394,119.45889200229618,402.8629759141198,0.76,0.66,0,0,0,75,22,0
197.83188523076035,580.0096212224333,476.52128979750114,128.14380146804135,23.932076144640064,358.2456598470329,0.66,0.56,0,1,2,96,103,0
501.3507263116225,531.3922925226764,512.7188521738154,6.50132786395805,19.531269599999632,10.51029661105423,0.4,0.44,0,0,0,410,2,0
47.034296687775154,596.7526194294385,508.35158994149975,134.18273474090742,26.50049111057342,523.2178316310899,0.74,0.62,0,1,2,401,34,0
371.5448914964362,678.9588036599902,435.68452330011127,69.75630537088102,265.6874338114536,41.72647835210034,0.34,0.58,1,0,1,229,44,0
503.3769019824996,775.7809080168581,543.3130144037018,69.85284745068519,262.8459281022349,9.558077932123638,0.2,0.44,0,0,0,405,8,0
39.803699934353446,581.1923681197962,460.5869145151397,149.4453843902681,65.01887193221205,476.36979625323073,0.72,0.56,0,1,2,363,24,0
434.55288342492537,790.4434705960357,511.708987592606,98.93123164831115,327.66702602255725,28.223561148553078,0.28,0.32,1,0,1,208,34,0
203.54361674988692,573.9683727503538,479.6547462127692,108.70258278425048,66.33616732117514,304.08858867929166,0.7,0.62,0,1,2,345,12,0
422.45304435695857,602.6100905609458,559.6225728622626,41.76121602944565,26.537553577067456,153.61949262691974,0.6,0.4,0,1,2,96,69,0
503.484652893199,511.21806782769295,507.1366833157824,1.7262022317220342,3.817822157733872,3.915592776760093,0.52,0.46,0,0,0,83,5,0
465.5971226368565,611.4721799702445,504.8703083176219,34.03862256000951,115.192208160145,30.68284917324297,0.34,0.52,0,0,3,224,10,1
19.979703433663307,630.4451717502232,448.4924655400879,202.5644599388547,132.6373435154125,477.82812480114734,0.7,0.64,0,1,2,370,27,0
502.399902254897,512.7374427851698,506.9096186619522,2.376330786040707,6.121034403477211,4.21650612679565,0.42,0.44,0,0,0,108,0,0
445.751769073892,492.063423436449,467.81435811182746,15.003650114341657,22.936026154774936,23.37562820778209,0.52,0.66,0,0,0,195,20,0
428.1986819339901,944.9609561734684,555.9935856616918,148.7101303969868,452.4476714571053,64.31460278237296,0.34,0.3,1,0,1,347,21,0
533.7157050671002,623.589947686767,577.5326545269047,30.6185040433275,48.83572378022302,41.03851883944378,0.46,0.16,0,0,0,325,31,0
503.2565569414007,514.8874922243909,506.7605150831217,2.568486939647176,8.46053639054901,3.170398892441256,0.48,0.42,0,0,0,1,2,0
531.6691547887867,603.813208815744,569.7640748316538,22.368569650727075,31.249638568541627,40.89441545841567,0.54,0.36,0,1,0,237,53,0
537.6191735206852,636.5944669414749,588.6954027491613,30.78731849172096,47.891941873012,51.08335154777774,0.5,0.34,0,0,0,75,32,0
448.9083938937932,688.4149021732893,514.046206803664,45.932175575189575,183.65484345161087,55.85166482788526,0.14,0.44,0,0,0,78,7,0
242.95365469789925,592.6048645252373,497.7617397532569,113.86840991985092,30.100349246999823,319.5508605803382,0.68,0.58,0,1,2,96,79,0
432.6466155060976,1013.3151117349142,601.1447332423941,160.3294611229099,448.1696041871,132.49889204171672,0.26,0.22,0,0,1,427,22,0
52.63576269682953,607.7708767850645,463.0955252873007,173.8132610600033,83.26829697276389,471.8668171154711,0.68,0.64,0,1,2,427,12,0
210.1280891118778,583.2733266940079,485.1266604262966,118.22907276285277,29.343670641122912,343.8015669410072,0.64,0.56,0,1,2,25,9,0
501.39807359099314,964.574551516896,600.4754919638194,151.4248636625275,455.8704280201388,7.306049905764098,0.3,0.44,0,0,0,292,10,0
499.0879562895995,836.8497818367791,539.9343869666002,87.14889816218358,329.89009865456865,7.87172689261098,0.16,0.56,0,0,0,319,8,0
419.7536368889556,498.8469823098348,473.7853555871759,21.650332798539807,18.186287358849142,60.907058062030046,0.68,0.6,0,0,0,336,22,0
480.94044721630144,508.8577508028893,500.69086999600256,5.953594740316016,6.585442234294476,21.3318613522934,0.62,0.56,0,0,0,310,14,0
516.1975298597149,576.2761739488787,538.6399157377145,17.83057205195903,41.43477242652386,18.64387166263998,0.46,0.32,0,0,0,50,18,0
529.2611760158137,813.0736167244346,605.3491442712682,83.65384608464431,239.38501587270764,44.42742483591326,0.24,0.34,0,0,0,115,44,0
470.4804286525095,819.0399880985623,594.3381450926452,85.24901740281744,249.1533382899912,99.40622115606158,0.18,0.52,0,1,0,349,29,0
499.81134264399634,795.2476385216637,542.5728361428489,75.47110984443701,287.31584918859176,8.120446689075607,0.2,0.4,0,0,0,219,7,0
20.08835449563368,590.9563693645645,368.54251502077074,156.16487584550822,176.06300691770775,394.8050079512231,0.74,0.8,0,0,0,206,21,0
409.0883443509962,1013.279358507625,617.3348826410338,168.01416335766285,439.379256201703,164.81175795492584,0.26,0.2,0,0,0,384,25,0
202.4524556728314,580.1108247619896,454.5008086962085,109.40644328576056,73.89577795016055,303.76259113899766,0.7,0.56,0,0,2,16,10,0
171.2910840296251,566.388308233491,477.9400705622985,110.91173940618218,44.25735286194788,350.839871341918,0.7,0.66,0,1,2,23,38,0
500.9688655342186,517.6867204600246,509.0670359133393,3.876792992979856,8.636118972757572,8.081735953048451,0.5,0.44,0,0,0,435,4,0
521.3999117180983,622.7918415253638,576.0930735149612,30.75895943390396,48.27162262341437,53.12030718385108,0.46,0.24,0,0,0,234,42,0
64.87408041028866,602.2783677968675,432.7664208850277,152.60650582563588,97.59827784069672,439.80600954588215,0.7,0.7,0,0,2,437,10,0
150.20289610847448,527.3112455782938,436.9570558126637,67.29301769843838,78.67315273765286,298.43519673216645,0.72,0.46,0,0,0,127,27,0
432.3391596749898,887.508849907432,553.9482107947683,127.81650194491075,357.0920973470411,98.07759288540116,0.3,0.28,1,0,1,3,29,0
503.0970688885071,984.6297476819884,574.9896923478786,144.54985639030153,476.4042069546504,5.128471838830933,0.2,0.48,0,0,0,407,6,0
432.2915714535712,513.0302788259817,487.31171472516826,25.051074754001156,19.00978402153896,61.728923350871526,0.62,0.64,0,0,3,169,13,1
30.98648790972447,510.2434258550231,457.3126980212274,125.55640266019546,6.885805933060112,472.3711320122385,0.86,0.48,0,0,0,112,12,0
544.004568335135,1013.57647183416,670.8606098289351,144.76800701366312,399.0707889588068,70.50111454021817,0.24,0.42,0,0,0,206,31,0
475.5333762852799,761.05794641657,548.4545107064507,75.57295494639865,248.18445518308624,37.34011494820379,0.26,0.46,0,0,1,8,4,0
403.79642032105744,991.4953355048816,595.7883494676862,168.99818347466112,483.3528908726898,104.34602431113431,0.32,0.34,1,0,1,90,10,0
500.84835095327816,513.7180239148165,507.4341607431873,2.571122926478892,6.196990448301108,6.672682513237248,0.5,0.48,0,0,0,94,1,0
54.79411200476473,594.440947034125,424.6123000865096,112.0649682661012,147.44209182572325,392.204743203637,0.86,0.4,0,0,0,115,54,0
531.6658254794254,616.7962790584145,573.658952547433,28.309494963737503,44.00448601413996,41.125967564849134,0.46,0.28,0,0,0,227,41,0
432.9793503426783,797.6211187619597,509.680045330524,105.69318173425668,337.1141461893351,27.527622229946303,0.26,0.44,1,0,1,32,18,0
433.9533480732396,794.5785211156926,544.250665342625,115.4077223701132,278.8292599834982,81.7959130589548,0.34,0.36,1,0,1,338,37,0
418.0758681788405,963.3971804678064,586.493859175962,155.18873558411616,455.91854619961975,89.40276608934613,0.3,0.4,0,0,0,233,14,0
378.6934335231116,478.502665306934,433.6982463333323,32.55939417219103,39.78093859345756,60.02829319036482,0.52,0.56,0,0,0,215,22,0
503.05366018832433,516.1460691594563,507.7942431659496,3.387084693815649,9.208458378985142,3.883950592146789,0.44,0.52,0,0,0,329,4,0
532.0172541370115,895.7009346090422,609.6212205253581,89.14272016955758,320.6195578031047,43.06412266892596,0.22,0.38,0,0,0,313,18,0
505.30754793575,526.7622226129321,515.2065252048384,5.542856662191027,13.165434477052145,8.289240200129939,0.36,0.48,0,0,0,234,52,0
416.1795756229575,967.2582949157996,540.1522835523044,158.03948914694757,492.36075838055,58.71796091229214,0.28,0.46,1,0,1,424,18,0
443.2900458116435,708.1597605985635,518.4807489349378,49.534627836907454,200.2308100038959,64.63890478302409,0.14,0.46,0,0,0,192,5,0
489.4349380265074,880.6715617093579,529.0710435425023,69.78693372774431,368.6961589682926,22.540464714557917,0.08,0.56,0,0,0,386,10,0
448.336766108283,583.9894981685334,549.902516849504,29.563787661387,32.69798701054708,102.95474504970332,0.58,0.42,0,1,0,311,30,0
380.8185580085558,536.5398180064713,434.5628335746408,36.39338624781018,102.241285093437,53.47997490447847,0.5,0.54,1,0,0,233,22,0
497.418944705279,512.6231016521245,505.1834941455206,2.833627008794081,6.776678091952476,8.427478854893081,0.6,0.48,0,1,0,383,0,0
449.5315347706293,499.7822568078453,482.1108393272214,13.137237023952322,12.8467475237793,37.40397451343665,0.62,0.56,0,0,0,103,24,0
494.6734898831713,829.6557665177673,530.894654436405,76.67712735910216,322.7616126979192,12.220663936676829,0.12,0.48,0,0,0,294,6,0
37.23918500263333,542.5195927813924,401.0904396213749,131.09174661693206,77.57004398288075,427.7103637958783,0.72,0.66,0,0,0,392,45,0
461.7907059203323,520.5460304501852,507.7148550403251,9.663148559956316,11.450339852168211,47.30498467768467,0.64,0.5,0,0,0,396,7,0
405.9799899282826,1012.8424928382695,621.7002990767019,163.42238883298486,433.8519373921682,173.01056551781875,0.24,0.2,0,0,1,251,22,0
45.36610983562279,628.8708045158478,458.51246393910696,184.40650738205943,123.78275217777195,459.721942502453,0.68,0.6,0,1,2,251,12,0
20.41923533252976,636.140365188149,496.8539222796904,193.81954260944872,36.72538915241535,578.9957407032039,0.72,0.62,0,1,2,288,46,0
433.6654705264883,588.6558894138238,550.3179496171881,32.8905790640243,32.06857115129651,122.921847736039,0.58,0.42,0,1,0,67,15,0
27.281622142602178,529.9056823567976,361.1091560681454,137.66063080843108,116.11031438203428,386.5137458321611,0.72,0.78,0,0,0,222,32,0
518.2092592109025,623.6156590808217,564.6991460435174,31.60686825053696,62.60467776700705,42.80172210291221,0.46,0.16,0,0,0,110,27,0
498.4730909917187,532.9271039583335,509.208771621248,7.563135754200674,25.236312158566648,9.217700808048164,0.32,0.5,0,0,0,443,7,0
526.4971709636451,906.1966523642288,604.2610959099294,99.19060722345849,337.2711744521448,42.428306948438944,0.22,0.26,0,0,0,67,18,0
432.2915714535711,722.6873326706285,507.5717563122428,62.55237319765196,217.7722646840781,72.62349653297929,0.46,0.54,0,0,0,169,7,0
489.5576134383976,516.7413572004306,504.33500822581385,5.795267878898629,12.35888261626434,14.824861145768637,0.52,0.48,0,0,0,395,13,0
444.4373302488313,539.7859711312617,471.9191638577856,20.245824354982396,70.36278884142257,24.98585204100783,0.42,0.48,1,0,0,282,29,0
391.3807130011135,1012.7873793663108,616.6791304502657,179.33467383089595,436.4735451203407,184.93312124485664,0.26,0.2,1,0,1,161,24,0
20.911481139750126,516.388823168993,427.0728594497184,166.9925880020396,10.58023530021012,484.8971067290327,0.8,0.44,0,0,0,429,11,0
501.5778343246549,521.9155511913301,509.45919267364553,4.581892020673895,12.990966055523131,7.346750811152106,0.44,0.44,0,0,0,19,0,0
